Power,Fuel,Cost,Efficiency,Lifetime,Power Code
[433940.39884902],[0.],[2.92542733e+09],[433940.39884902],[10.],"(0, 1, 0, 1, 3, 1, 1)"
[433940.39884902],[0.],[3.86414044e+09],[433940.39884902],[10.],"(0, 1, 0, 1, 3, 1, 2)"
[433830.39884902],[0.],[6.04612112e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 0, 0, 0)"
[433830.39884902],[0.],[5.57973205e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 0, 0, 1)"
[433830.39884902],[0.],[5.89356197e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 0, 0, 2)"
[433830.39884902],[0.],[5.58982246e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 0, 1, 0)"
[433830.39884902],[0.],[5.25126767e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 0, 1, 1)"
[433830.39884902],[0.],[5.63217677e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 0, 1, 2)"
[433830.39884902],[0.],[2.36453885e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 1, 0, 0)"
[433830.39884902],[0.],[3.16393909e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 1, 0, 1)"
[433830.39884902],[0.],[4.14267791e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 1, 0, 2)"
[433830.39884902],[0.],[2.27963349e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 1, 1, 0)"
[433830.39884902],[0.],[3.07917688e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 1, 1, 1)"
[433830.39884902],[0.],[4.05791976e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 1, 1, 2)"
[433830.39884902],[0.],[1.86241017e+10],[433830.39884902],[10.],"(0, 1, 1, 0, 2, 0, 0)"
[433830.39884902],[0.],[1.47313268e+10],[433830.39884902],[10.],"(0, 1, 1, 0, 2, 0, 1)"
[433830.39884902],[0.],[1.32604163e+10],[433830.39884902],[10.],"(0, 1, 1, 0, 2, 0, 2)"
[433830.39884902],[0.],[1.68989277e+10],[433830.39884902],[10.],"(0, 1, 1, 0, 2, 1, 0)"
[433830.39884902],[0.],[1.34796433e+10],[433830.39884902],[10.],"(0, 1, 1, 0, 2, 1, 1)"
[433830.39884902],[0.],[1.22558578e+10],[433830.39884902],[10.],"(0, 1, 1, 0, 2, 1, 2)"
[433830.39884902],[0.],[2.06868897e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 3, 0, 0)"
[433830.39884902],[0.],[2.79073898e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 3, 0, 1)"
[433830.39884902],[0.],[3.73832521e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 3, 0, 2)"
[433830.39884902],[0.],[2.01362855e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 3, 1, 0)"
[433830.39884902],[0.],[2.74362466e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 3, 1, 1)"
[433830.39884902],[0.],[3.69435757e+09],[433830.39884902],[10.],"(0, 1, 1, 0, 3, 1, 2)"
[433940.39884902],[0.],[6.14612112e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 0, 0, 0)"
[433940.39884902],[0.],[5.67973205e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 0, 0, 1)"
[433940.39884902],[0.],[5.99356197e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 0, 0, 2)"
[433940.39884902],[0.],[5.68982246e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 0, 1, 0)"
[433940.39884902],[0.],[5.35126767e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 0, 1, 1)"
[433940.39884902],[0.],[5.73217677e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 0, 1, 2)"
[433940.39884902],[0.],[2.46453885e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 1, 0, 0)"
[433940.39884902],[0.],[3.26393909e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 1, 0, 1)"
[433940.39884902],[0.],[4.24267791e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 1, 0, 2)"
[433940.39884902],[0.],[2.37963349e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 1, 1, 0)"
[433940.39884902],[0.],[3.17917688e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 1, 1, 1)"
[433940.39884902],[0.],[4.15791976e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 1, 1, 2)"
[433940.39884902],[0.],[1.87241017e+10],[433940.39884902],[10.],"(0, 1, 1, 1, 2, 0, 0)"
[433940.39884902],[0.],[1.48313268e+10],[433940.39884902],[10.],"(0, 1, 1, 1, 2, 0, 1)"
[433940.39884902],[0.],[1.33604163e+10],[433940.39884902],[10.],"(0, 1, 1, 1, 2, 0, 2)"
[433940.39884902],[0.],[1.69989277e+10],[433940.39884902],[10.],"(0, 1, 1, 1, 2, 1, 0)"
[433940.39884902],[0.],[1.35796433e+10],[433940.39884902],[10.],"(0, 1, 1, 1, 2, 1, 1)"
[433940.39884902],[0.],[1.23558578e+10],[433940.39884902],[10.],"(0, 1, 1, 1, 2, 1, 2)"
[433940.39884902],[0.],[2.16868897e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 3, 0, 0)"
[433940.39884902],[0.],[2.89073898e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 3, 0, 1)"
[433940.39884902],[0.],[3.83832521e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 3, 0, 2)"
[433940.39884902],[0.],[2.11362855e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 3, 1, 0)"
[433940.39884902],[0.],[2.84362466e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 3, 1, 1)"
[433940.39884902],[0.],[3.79435757e+09],[433940.39884902],[10.],"(0, 1, 1, 1, 3, 1, 2)"
[433830.39884902],[0.],[3.59229906e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 0, 0, 0)"
[433830.39884902],[0.],[3.85002903e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 0, 0, 1)"
[433830.39884902],[0.],[4.54382991e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 0, 0, 2)"
[433830.39884902],[0.],[3.39674249e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 0, 1, 0)"
[433830.39884902],[0.],[3.70925858e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 0, 1, 1)"
[433830.39884902],[0.],[4.43180768e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 0, 1, 2)"
[433830.39884902],[0.],[2.01447808e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 1, 0, 0)"
[433830.39884902],[0.],[2.81468919e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 1, 0, 1)"
[433830.39884902],[0.],[3.79345103e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 1, 0, 2)"
[433830.39884902],[0.],[1.97809007e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 1, 1, 0)"
[433830.39884902],[0.],[2.77836253e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 1, 1, 1)"
[433830.39884902],[0.],[3.7571261e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 1, 1, 2)"
[433830.39884902],[0.],[8.98286215e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 2, 0, 0)"
[433830.39884902],[0.],[7.77214106e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 2, 0, 1)"
[433830.39884902],[0.],[7.70105318e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 2, 0, 2)"
[433830.39884902],[0.],[8.24350189e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 2, 1, 0)"
[433830.39884902],[0.],[7.23570529e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 2, 1, 1)"
[433830.39884902],[0.],[7.27052814e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 2, 1, 2)"
[433830.39884902],[0.],[1.88768528e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 3, 0, 0)"
[433830.39884902],[0.],[2.65474629e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 3, 0, 1)"
[433830.39884902],[0.],[3.62015701e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 3, 0, 2)"
[433830.39884902],[0.],[1.86408795e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 3, 1, 0)"
[433830.39884902],[0.],[2.63455444e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 3, 1, 1)"
[433830.39884902],[0.],[3.60131374e+09],[433830.39884902],[10.],"(0, 1, 2, 0, 3, 1, 2)"
[433940.39884902],[0.],[3.69229906e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 0, 0, 0)"
[433940.39884902],[0.],[3.95002903e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 0, 0, 1)"
[433940.39884902],[0.],[4.64382991e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 0, 0, 2)"
[433940.39884902],[0.],[3.49674249e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 0, 1, 0)"
[433940.39884902],[0.],[3.80925858e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 0, 1, 1)"
[433940.39884902],[0.],[4.53180768e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 0, 1, 2)"
[433940.39884902],[0.],[2.11447808e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 1, 0, 0)"
[433940.39884902],[0.],[2.91468919e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 1, 0, 1)"
[433940.39884902],[0.],[3.89345103e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 1, 0, 2)"
[433940.39884902],[0.],[2.07809007e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 1, 1, 0)"
[433940.39884902],[0.],[2.87836253e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 1, 1, 1)"
[433940.39884902],[0.],[3.8571261e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 1, 1, 2)"
[433940.39884902],[0.],[9.08286215e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 2, 0, 0)"
[433940.39884902],[0.],[7.87214106e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 2, 0, 1)"
[433940.39884902],[0.],[7.80105318e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 2, 0, 2)"
[433940.39884902],[0.],[8.34350189e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 2, 1, 0)"
[433940.39884902],[0.],[7.33570529e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 2, 1, 1)"
[433940.39884902],[0.],[7.37052814e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 2, 1, 2)"
[433940.39884902],[0.],[1.98768528e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 3, 0, 0)"
[433940.39884902],[0.],[2.75474629e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 3, 0, 1)"
[433940.39884902],[0.],[3.72015701e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 3, 0, 2)"
[433940.39884902],[0.],[1.96408795e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 3, 1, 0)"
[433940.39884902],[0.],[2.73455444e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 3, 1, 1)"
[433940.39884902],[0.],[3.70131374e+09],[433940.39884902],[10.],"(0, 1, 2, 1, 3, 1, 2)"
[433830.39884902],[0.],[1.75193251e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 0, 0, 0)"
[433830.39884902],[0.],[2.55275177e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 0, 0, 1)"
[433830.39884902],[0.],[3.53153086e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 0, 0, 2)"
[433830.39884902],[0.],[1.75193251e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 0, 1, 0)"
[433830.39884902],[0.],[2.55275177e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 0, 1, 1)"
[433830.39884902],[0.],[3.53153086e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 0, 1, 2)"
[433830.39884902],[0.],[1.75193251e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 1, 0, 0)"
[433830.39884902],[0.],[2.55275177e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 1, 0, 1)"
[433830.39884902],[0.],[3.53153086e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 1, 0, 2)"
[433830.39884902],[0.],[1.75193251e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 1, 1, 0)"
[433830.39884902],[0.],[2.55275177e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 1, 1, 1)"
[433830.39884902],[0.],[3.53153086e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 1, 1, 2)"
[433830.39884902],[0.],[1.75193251e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 2, 0, 0)"
[433830.39884902],[0.],[2.55275177e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 2, 0, 1)"
[433830.39884902],[0.],[3.53153086e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 2, 0, 2)"
[433830.39884902],[0.],[1.75193251e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 2, 1, 0)"
[433830.39884902],[0.],[2.55275177e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 2, 1, 1)"
[433830.39884902],[0.],[3.53153086e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 2, 1, 2)"
[433830.39884902],[0.],[1.75193251e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 3, 0, 0)"
[433830.39884902],[0.],[2.55275177e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 3, 0, 1)"
[433830.39884902],[0.],[3.53153086e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 3, 0, 2)"
[433830.39884902],[0.],[1.75193251e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 3, 1, 0)"
[433830.39884902],[0.],[2.55275177e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 3, 1, 1)"
[433830.39884902],[0.],[3.53153086e+09],[433830.39884902],[10.],"(0, 1, 3, 0, 3, 1, 2)"
[433940.39884902],[0.],[1.85193251e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 0, 0, 0)"
[433940.39884902],[0.],[2.65275177e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 0, 0, 1)"
[433940.39884902],[0.],[3.63153086e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 0, 0, 2)"
[433940.39884902],[0.],[1.85193251e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 0, 1, 0)"
[433940.39884902],[0.],[2.65275177e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 0, 1, 1)"
[433940.39884902],[0.],[3.63153086e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 0, 1, 2)"
[433940.39884902],[0.],[1.85193251e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 1, 0, 0)"
[433940.39884902],[0.],[2.65275177e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 1, 0, 1)"
[433940.39884902],[0.],[3.63153086e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 1, 0, 2)"
[433940.39884902],[0.],[1.85193251e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 1, 1, 0)"
[433940.39884902],[0.],[2.65275177e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 1, 1, 1)"
[433940.39884902],[0.],[3.63153086e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 1, 1, 2)"
[433940.39884902],[0.],[1.85193251e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 2, 0, 0)"
[433940.39884902],[0.],[2.65275177e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 2, 0, 1)"
[433940.39884902],[0.],[3.63153086e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 2, 0, 2)"
[433940.39884902],[0.],[1.85193251e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 2, 1, 0)"
[433940.39884902],[0.],[2.65275177e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 2, 1, 1)"
[433940.39884902],[0.],[3.63153086e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 2, 1, 2)"
[433940.39884902],[0.],[1.85193251e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 3, 0, 0)"
[433940.39884902],[0.],[2.65275177e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 3, 0, 1)"
[433940.39884902],[0.],[3.63153086e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 3, 0, 2)"
[433940.39884902],[0.],[1.85193251e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 3, 1, 0)"
[433940.39884902],[0.],[2.65275177e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 3, 1, 1)"
[433940.39884902],[0.],[3.63153086e+09],[433940.39884902],[10.],"(0, 1, 3, 1, 3, 1, 2)"
-,-,-,-,-,-
[442641.84906639],[0.],[8.01924748e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 0, 0, 0)"
[442641.84906639],[0.],[6.97300049e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 0, 0, 1)"
[442641.84906639],[0.],[6.98255839e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 0, 0, 2)"
[442641.84906639],[0.],[7.35415253e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 0, 1, 0)"
[442641.84906639],[0.],[6.49423512e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 0, 1, 1)"
[442641.84906639],[0.],[6.60156676e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 0, 1, 2)"
[442641.84906639],[0.],[2.65302145e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 1, 0, 0)"
[442641.84906639],[0.],[3.45177236e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 1, 0, 1)"
[442641.84906639],[0.],[4.43049275e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 1, 0, 2)"
[442641.84906639],[0.],[2.5292645e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 1, 1, 0)"
[442641.84906639],[0.],[3.32822407e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 1, 1, 1)"
[442641.84906639],[0.],[4.30695038e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 1, 1, 2)"
[442641.84906639],[0.],[2.6352747e+10],[442641.84906639],[10.],"(1, 0, 0, 0, 2, 0, 0)"
[442641.84906639],[0.],[2.03122449e+10],[442641.84906639],[10.],"(1, 0, 0, 0, 2, 0, 1)"
[442641.84906639],[0.],[1.77203886e+10],[442641.84906639],[10.],"(1, 0, 0, 0, 2, 0, 2)"
[442641.84906639],[0.],[2.3838156e+10],[442641.84906639],[10.],"(1, 0, 0, 0, 2, 1, 0)"
[442641.84906639],[0.],[1.84878075e+10],[442641.84906639],[10.],"(1, 0, 0, 0, 2, 1, 1)"
[442641.84906639],[0.],[1.62561574e+10],[442641.84906639],[10.],"(1, 0, 0, 0, 2, 1, 2)"
[442641.84906639],[0.],[2.22179455e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 3, 0, 0)"
[442641.84906639],[0.],[2.90780078e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 3, 0, 1)"
[442641.84906639],[0.],[3.84111355e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 3, 0, 2)"
[442641.84906639],[0.],[2.14153919e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 3, 1, 0)"
[442641.84906639],[0.],[2.83912756e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 3, 1, 1)"
[442641.84906639],[0.],[3.7770269e+09],[442641.84906639],[10.],"(1, 0, 0, 0, 3, 1, 2)"
[442751.84906639],[0.],[8.11924748e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 0, 0, 0)"
[442751.84906639],[0.],[7.07300049e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 0, 0, 1)"
[442751.84906639],[0.],[7.08255839e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 0, 0, 2)"
[442751.84906639],[0.],[7.45415253e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 0, 1, 0)"
[442751.84906639],[0.],[6.59423512e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 0, 1, 1)"
[442751.84906639],[0.],[6.70156676e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 0, 1, 2)"
[442751.84906639],[0.],[2.75302145e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 1, 0, 0)"
[442751.84906639],[0.],[3.55177236e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 1, 0, 1)"
[442751.84906639],[0.],[4.53049275e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 1, 0, 2)"
[442751.84906639],[0.],[2.6292645e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 1, 1, 0)"
[442751.84906639],[0.],[3.42822407e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 1, 1, 1)"
[442751.84906639],[0.],[4.40695038e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 1, 1, 2)"
[442751.84906639],[0.],[2.6452747e+10],[442751.84906639],[10.],"(1, 0, 0, 1, 2, 0, 0)"
[442751.84906639],[0.],[2.04122449e+10],[442751.84906639],[10.],"(1, 0, 0, 1, 2, 0, 1)"
[442751.84906639],[0.],[1.78203886e+10],[442751.84906639],[10.],"(1, 0, 0, 1, 2, 0, 2)"
[442751.84906639],[0.],[2.3938156e+10],[442751.84906639],[10.],"(1, 0, 0, 1, 2, 1, 0)"
[442751.84906639],[0.],[1.85878075e+10],[442751.84906639],[10.],"(1, 0, 0, 1, 2, 1, 1)"
[442751.84906639],[0.],[1.63561574e+10],[442751.84906639],[10.],"(1, 0, 0, 1, 2, 1, 2)"
[442751.84906639],[0.],[2.32179455e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 3, 0, 0)"
[442751.84906639],[0.],[3.00780078e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 3, 0, 1)"
[442751.84906639],[0.],[3.94111355e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 3, 0, 2)"
[442751.84906639],[0.],[2.24153919e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 3, 1, 0)"
[442751.84906639],[0.],[2.93912756e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 3, 1, 1)"
[442751.84906639],[0.],[3.8770269e+09],[442751.84906639],[10.],"(1, 0, 0, 1, 3, 1, 2)"
[442641.84906639],[0.],[6.14150158e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 0, 0, 0)"
[442641.84906639],[0.],[5.64937447e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 0, 0, 1)"
[442641.84906639],[0.],[5.94969873e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 0, 0, 2)"
[442641.84906639],[0.],[5.67593512e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 0, 1, 0)"
[442641.84906639],[0.],[5.3142387e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 0, 1, 1)"
[442641.84906639],[0.],[5.68300458e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 0, 1, 2)"
[442641.84906639],[0.],[2.38514336e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 1, 0, 0)"
[442641.84906639],[0.],[3.18451478e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 1, 0, 1)"
[442641.84906639],[0.],[4.16325278e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 1, 0, 2)"
[442641.84906639],[0.],[2.2985135e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 1, 1, 0)"
[442641.84906639],[0.],[3.09803097e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 1, 1, 1)"
[442641.84906639],[0.],[4.07677312e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 1, 1, 2)"
[442641.84906639],[0.],[1.89749512e+10],[442641.84906639],[10.],"(1, 0, 1, 0, 2, 0, 0)"
[442641.84906639],[0.],[1.49868456e+10],[442641.84906639],[10.],"(1, 0, 1, 0, 2, 0, 1)"
[442641.84906639],[0.],[1.34661799e+10],[442641.84906639],[10.],"(1, 0, 1, 0, 2, 0, 2)"
[442641.84906639],[0.],[1.72147376e+10],[442641.84906639],[10.],"(1, 0, 1, 0, 2, 1, 0)"
[442641.84906639],[0.],[1.37097394e+10],[442641.84906639],[10.],"(1, 0, 1, 0, 2, 1, 1)"
[442641.84906639],[0.],[1.2441218e+10],[442641.84906639],[10.],"(1, 0, 1, 0, 2, 1, 2)"
[442641.84906639],[0.],[2.08328453e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 3, 0, 0)"
[442641.84906639],[0.],[2.80373467e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 3, 0, 1)"
[442641.84906639],[0.],[3.75068734e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 3, 0, 2)"
[442641.84906639],[0.],[2.02710578e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 3, 1, 0)"
[442641.84906639],[0.],[2.75566342e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 3, 1, 1)"
[442641.84906639],[0.],[3.70582668e+09],[442641.84906639],[10.],"(1, 0, 1, 0, 3, 1, 2)"
[442751.84906639],[0.],[6.24150158e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 0, 0, 0)"
[442751.84906639],[0.],[5.74937447e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 0, 0, 1)"
[442751.84906639],[0.],[6.04969873e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 0, 0, 2)"
[442751.84906639],[0.],[5.77593512e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 0, 1, 0)"
[442751.84906639],[0.],[5.4142387e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 0, 1, 1)"
[442751.84906639],[0.],[5.78300458e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 0, 1, 2)"
[442751.84906639],[0.],[2.48514336e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 1, 0, 0)"
[442751.84906639],[0.],[3.28451478e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 1, 0, 1)"
[442751.84906639],[0.],[4.26325278e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 1, 0, 2)"
[442751.84906639],[0.],[2.3985135e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 1, 1, 0)"
[442751.84906639],[0.],[3.19803097e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 1, 1, 1)"
[442751.84906639],[0.],[4.17677312e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 1, 1, 2)"
[442751.84906639],[0.],[1.90749512e+10],[442751.84906639],[10.],"(1, 0, 1, 1, 2, 0, 0)"
[442751.84906639],[0.],[1.50868456e+10],[442751.84906639],[10.],"(1, 0, 1, 1, 2, 0, 1)"
[442751.84906639],[0.],[1.35661799e+10],[442751.84906639],[10.],"(1, 0, 1, 1, 2, 0, 2)"
[442751.84906639],[0.],[1.73147376e+10],[442751.84906639],[10.],"(1, 0, 1, 1, 2, 1, 0)"
[442751.84906639],[0.],[1.38097394e+10],[442751.84906639],[10.],"(1, 0, 1, 1, 2, 1, 1)"
[442751.84906639],[0.],[1.2541218e+10],[442751.84906639],[10.],"(1, 0, 1, 1, 2, 1, 2)"
[442751.84906639],[0.],[2.18328453e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 3, 0, 0)"
[442751.84906639],[0.],[2.90373467e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 3, 0, 1)"
[442751.84906639],[0.],[3.85068734e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 3, 0, 2)"
[442751.84906639],[0.],[2.12710578e+09],[442751.84906639],[10.],"(1, 0, 1, 1, 3, 1, 0)"
